PLAYER DIVISION SCORE FAIRNESS ACCEPTS REJECT
playerVirtual7 3 -0.67 1 2 2
playerVirtual14 3 3.32 0.75 4 0
playerVirtual12 3 3.99 0.5 4 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 3 3.99 0.25 4 0
playerVirtual18 3 3.32 0.5 4 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 3 -1.67 0.4 3 2
playerVirtual4 3 1.66 0 4 1
playerVirtual8 4 -3 1 0 3
playerVirtual2 3 -1.01 0.75 3 2
playerVirtual13 2 4.65 0.2 4 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.98 0.5 4 0
playerVirtual17 3 3.99 0.2 5 0
playerVirtual19 3 1.33 0.4 5 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 3 -0.01 1 3 2
playerVirtual7 3 -0.67 1 2 2
playerVirtual14 3 3.32 0.75 4 0
playerVirtual12 3 3.99 0.5 4 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 3 3.99 0.2 4 0
playerVirtual18 3 3.32 0.6 4 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 3 -1.67 0.4 3 2
playerVirtual4 3 0.66 0 4 1
playerVirtual8 4 -3 1 0 3
playerVirtual2 3 -1.01 0.8 3 2
playerVirtual13 2 4.65 0.2 4 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.5 4 0
playerVirtual17 3 3.99 0.2 5 0
playerVirtual19 3 1.33 0.4 5 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 3 -0.01 1 3 2
playerVirtual7 3 -1.67 1 2 3
playerVirtual14 3 3.32 0.6 5 0
playerVirtual12 2 5.32 0.5 5 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 3 3.99 0.2 4 0
playerVirtual18 3 3.32 0.6 4 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -0.34 0 4 2
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 4.65 0.333333 4 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.5 4 0
playerVirtual17 3 3.99 0.2 5 0
playerVirtual19 3 1.33 0.333333 5 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 3 -0.01 1 3 2
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 3 3.32 0.6 5 0
playerVirtual12 2 5.32 0.5 5 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.32 0.166667 5 0
playerVirtual18 3 3.32 0.6 5 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -0.34 0 4 2
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.64 0.333333 5 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.5 4 0
playerVirtual17 3 3.99 0.2 5 0
playerVirtual19 3 1.33 0.333333 5 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 3 -0.01 1 3 2
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 3 3.32 0.6 5 0
playerVirtual12 2 5.32 0.6 5 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.32 0.166667 5 0
playerVirtual18 3 2.32 0.6 5 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -0.34 0 4 2
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.64 0.333333 5 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.5 4 0
playerVirtual17 2 5.98 0.2 6 0
playerVirtual19 3 1.33 0.333333 5 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 3 -0.01 1 3 2
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 3 3.32 0.6 5 0
playerVirtual12 2 5.32 0.6 5 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.32 0.166667 5 0
playerVirtual18 3 2.32 0.6 5 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -0.34 0.166667 4 2
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 4.31 0.333333 5 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.4 5 0
playerVirtual17 2 5.98 0.2 6 0
playerVirtual19 3 3.32 0.333333 6 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 3 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 3 3.32 0.6 5 0
playerVirtual12 2 5.32 0.6 5 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.32 0.285714 5 0
playerVirtual18 3 2.32 0.6 5 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -1.34 0 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 4.31 0.333333 5 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.5 5 0
playerVirtual17 2 5.98 0.333333 6 0
playerVirtual19 3 3.32 0.333333 6 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 5.31 0.666667 6 0
playerVirtual12 2 5.32 0.6 6 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.32 0.285714 5 0
playerVirtual18 3 3.65 0.5 6 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -1.34 0 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 4.31 0.428571 5 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 3.65 0.5 5 0
playerVirtual17 2 2.99 0.333333 6 0
playerVirtual19 3 3.32 0.428571 6 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 5.31 0.666667 6 0
playerVirtual12 2 5.32 0.6 6 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.31 0.285714 6 0
playerVirtual18 2 4.98 0.5 7 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -1.34 0 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.428571 6 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.5 6 0
playerVirtual17 2 4.32 0.333333 7 0
playerVirtual19 3 3.32 0.428571 6 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 5.31 0.714286 6 0
playerVirtual12 2 5.32 0.666667 6 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 4.32 0.375 6 0
playerVirtual18 2 4.98 0.5 7 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 3 -1.34 0 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.428571 6 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.5 6 0
playerVirtual17 2 4.32 0.333333 7 0
playerVirtual19 3 3.32 0.428571 6 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 5.31 0.714286 6 0
playerVirtual12 2 5.32 0.666667 6 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 4.32 0.375 6 0
playerVirtual18 2 4.98 0.5 7 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.428571 6 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.5 6 0
playerVirtual17 2 4.32 0.333333 7 0
playerVirtual19 2 5.31 0.428571 7 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 5.31 0.714286 6 0
playerVirtual12 2 5.32 0.666667 6 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 4.32 0.375 6 0
playerVirtual18 2 4.98 0.5 7 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.428571 6 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.5 6 0
playerVirtual17 2 4.32 0.333333 7 0
playerVirtual19 2 -0.67 0.428571 7 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 5.31 0.714286 6 0
playerVirtual12 2 5.32 0.666667 6 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 4.32 0.375 6 0
playerVirtual18 2 4.98 0.5 7 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.428571 6 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.571429 6 0
playerVirtual17 2 4.32 0.428571 8 0
playerVirtual19 2 -0.67 0.428571 7 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 7.3 0.75 7 0
playerVirtual12 2 7.31 0.666667 7 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.65 0.375 7 0
playerVirtual18 2 6.97 0.571429 8 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.5 7 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.571429 6 0
playerVirtual17 2 6.31 0.428571 8 0
playerVirtual19 2 -0.67 0.5 7 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 7.3 0.75 7 0
playerVirtual12 2 7.31 0.666667 7 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.65 0.375 7 0
playerVirtual18 2 6.97 0.571429 8 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.5 7 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.571429 7 0
playerVirtual17 2 6.31 0.428571 8 0
playerVirtual19 2 -0.67 0.5 7 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 7.3 0.75 7 0
playerVirtual12 2 7.31 0.714286 7 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 8.64 0.375 7 0
playerVirtual18 2 6.97 0.571429 8 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 6.3 0.5 7 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.571429 7 0
playerVirtual17 2 6.31 0.428571 8 0
playerVirtual19 2 -0.67 0.5 8 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 2 7.3 0.75 7 0
playerVirtual12 2 7.31 0.714286 7 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 8.64 0.375 7 0
playerVirtual18 2 6.97 0.625 8 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 3.97 0.5 7 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.571429 7 0
playerVirtual17 2 6.31 0.428571 8 0
playerVirtual19 2 -0.67 0.5 8 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.75 8 0
playerVirtual12 1 9.3 0.75 8 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 8.64 0.444444 7 0
playerVirtual18 2 6.97 0.625 8 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 3.97 0.5 7 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.571429 7 0
playerVirtual17 2 6.31 0.428571 8 0
playerVirtual19 2 -0.67 0.5 8 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.75 8 0
playerVirtual12 1 9.3 0.75 8 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 6.31 0.444444 7 0
playerVirtual18 2 6.97 0.625 8 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 3.97 0.555556 7 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 5.64 0.625 7 0
playerVirtual17 2 6.31 0.428571 9 0
playerVirtual19 2 -0.67 0.5 8 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.777778 8 0
playerVirtual12 1 9.3 0.75 8 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.31 0.444444 8 0
playerVirtual18 2 6.97 0.625 9 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 5.96 0.555556 8 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.625 8 0
playerVirtual17 2 3.98 0.5 9 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.777778 8 0
playerVirtual12 1 9.3 0.75 8 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 5.31 0.444444 8 0
playerVirtual18 2 6.97 0.666667 9 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 5.96 0.6 8 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.625 8 0
playerVirtual17 2 3.98 0.5 9 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.8 8 0
playerVirtual12 1 11.29 0.75 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.444444 9 0
playerVirtual18 2 6.97 0.666667 9 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 5.96 0.6 8 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.625 8 0
playerVirtual17 2 3.98 0.5 9 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.8 8 0
playerVirtual12 1 11.29 0.75 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.444444 9 0
playerVirtual18 2 6.97 0.666667 9 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 5.96 0.6 8 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.666667 8 0
playerVirtual17 2 3.98 0.5 9 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 9.29 0.8 8 0
playerVirtual12 1 11.29 0.75 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.444444 9 0
playerVirtual18 1 8.96 0.666667 10 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 5.96 0.6 8 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.666667 8 0
playerVirtual17 2 5.97 0.5 10 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 11.28 0.8 9 0
playerVirtual12 1 11.29 0.777778 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.5 9 0
playerVirtual18 1 8.96 0.666667 10 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 5.96 0.6 8 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.666667 8 0
playerVirtual17 2 5.97 0.5 10 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 11.28 0.8 9 0
playerVirtual12 1 11.29 0.777778 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.5 9 0
playerVirtual18 1 8.96 0.666667 10 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 7.95 0.6 9 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 2 7.63 0.666667 8 0
playerVirtual17 2 5.97 0.555556 10 0
playerVirtual19 2 -0.67 0.555556 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 11.28 0.8 9 0
playerVirtual12 1 11.29 0.777778 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.5 9 0
playerVirtual18 1 8.96 0.666667 10 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 7.95 0.6 9 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 1 9.62 0.666667 9 0
playerVirtual17 2 5.97 0.555556 10 0
playerVirtual19 2 -0.67 0.6 9 0
playerVirtual9 4 -3 1 0 3
playerVirtual5 4 -1.01 1 3 3
playerVirtual7 4 -1.67 1 2 3
playerVirtual14 1 11.28 0.8 9 0
playerVirtual12 1 11.29 0.777778 9 0
playerVirtual0 4 -2 1 0 2
playerVirtual16 2 7.3 0.5 9 0
playerVirtual18 1 8.96 0.666667 10 0
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 4 -3 1 0 3
playerVirtual11 4 -2.67 0.4 3 3
playerVirtual4 4 -1.34 0.142857 4 3
playerVirtual8 4 -3 1 0 3
playerVirtual2 4 -1.01 0.6 3 2
playerVirtual13 2 7.95 0.6 9 0
playerVirtual3 4 -1.01 1 1 3
playerVirtual6 4 -1.01 1 1 3
playerVirtual15 1 9.62 0.666667 9 0
playerVirtual17 2 5.97 0.555556 10 0
