PLAYER DIVISION SCORE FAIRNESS ACCEPTS REJECT
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 9.31 0.363636 12 0
playerVirtual10 2 5.64 0.222222 9 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 3 2.66 0 2 0
playerVirtual1956 3 -4 0 0 2
-------
playerVirtual2 2 5.64 0.714286 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.588235 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.416667 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 9.31 0.363636 12 0
playerVirtual10 2 6.97 0.222222 10 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 3 3.99 0 3 0
playerVirtual1956 4 -4 1 0 2
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.416667 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 9.31 0.363636 12 0
playerVirtual10 2 8.3 0.3 11 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 3 3.99 0 4 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 3 0 0 0 0
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.384615 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 9.31 0.416667 12 0
playerVirtual10 2 8.3 0.3 11 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 5.32 0 5 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 3 -4 0 0 2
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.384615 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 9.31 0.416667 12 0
playerVirtual10 2 8.3 0.3 11 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 5.32 0 5 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.428571 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 9.31 0.461538 12 0
playerVirtual10 1 9.63 0.3 12 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 5.32 0 6 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.428571 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 11.3 0.461538 13 0
playerVirtual10 1 9.63 0.363636 12 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 5.32 0 6 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
playerVirtual1898 3 0 0 0 0
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.428571 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 11.3 0.428571 13 0
playerVirtual10 1 9.63 0.363636 12 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 5.32 0 6 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
playerVirtual1898 3 -4 0 0 2
-------
playerVirtual2 2 5.64 0.666667 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.611111 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.428571 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 11.3 0.428571 13 0
playerVirtual10 1 9.63 0.363636 12 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 5.32 0 6 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
playerVirtual1898 3 -6 0 0 3
-------
playerVirtual2 2 5.64 0.636364 9 1
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.631579 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.428571 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 11.3 0.466667 13 0
playerVirtual10 1 9.63 0.363636 12 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 8.64 0 8 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
playerVirtual1898 4 -8 0 0 4
-------
playerVirtual2 2 5.64 0.636364 9 2
playerVirtual0 4 -8 1 0 4
playerVirtual4 2 7.64 0.631579 12 1
playerVirtual1358 4 -6 1 0 3
playerVirtual6 2 4.98 0.428571 7 1
playerVirtual1471 4 -14 1 0 7
playerVirtual8 1 11.3 0.466667 13 0
playerVirtual10 1 9.63 0.363636 12 1
playerVirtual1699 4 -12 1 0 6
playerVirtual1064 4 -12 0 0 6
playerVirtual19 2 8.64 0 8 0
playerVirtual1956 4 -4 1 0 2
playerVirtual1801 4 -4 0 0 2
playerVirtual1898 4 -8 0 0 4
-------
