PLAYER DIVISION SCORE FAIRNESS ACCEPTS REJECT
playerVirtual6 2 5.31 1 5 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 5.98 1 4 0
playerVirtual1200 3 -2 0 0 1
playerVirtual9 3 0 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.538462 7 0
playerVirtual3 3 2.32 0.909091 2 1
playerVirtual4 2 5.32 0.625 9 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.714286 5 0
playerVirtual6 2 6.64 0.75 6 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 5.98 1 5 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 1 2 0
playerVirtual10 3 0 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.571429 7 0
playerVirtual3 3 2.32 0.916667 2 1
playerVirtual4 2 5.32 0.5 9 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.571429 6 0
playerVirtual6 2 7.97 0.8 7 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 5.98 1 5 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 1 2 0
playerVirtual10 3 1.33 0 2 0
playerVirtual11 3 0 0 2 0
playerVirtual1852 3 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.916667 2 1
playerVirtual4 2 5.32 0.555556 9 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.625 6 0
playerVirtual6 2 7.97 0.8 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 6 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 1 2 0
playerVirtual10 3 1.33 0 3 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 0 0 2 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.6 9 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.625 6 0
playerVirtual6 2 7.97 0.833333 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 7 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 1 2 0
playerVirtual10 3 2.66 0 4 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0 3 0
playerVirtual13 3 0 0 1 0
playerVirtual1769 3 0 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.6 9 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.666667 6 0
playerVirtual6 2 7.97 0.833333 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 8 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.75 2 0
playerVirtual10 3 2.66 0.333333 5 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 1.33 0 2 0
playerVirtual1769 3 -2 0 0 1
playerVirtual14 3 0 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.6 9 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.666667 6 0
playerVirtual6 2 7.97 0.857143 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 8 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.75 2 0
playerVirtual10 3 2.66 0.333333 5 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 1.33 0 3 0
playerVirtual1769 3 -4 0 0 2
playerVirtual14 3 0 0 1 0
playerVirtual15 3 1.33 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.636364 10 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.7 6 0
playerVirtual6 2 7.97 0.857143 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 8 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.8 2 0
playerVirtual10 3 3.99 0.5 6 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 2.66 0 3 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 0 0 2 0
playerVirtual15 3 2.66 0 2 0
playerVirtual16 3 1.33 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.636364 10 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.7 6 0
playerVirtual6 2 7.97 0.875 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 9 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.8 2 0
playerVirtual10 3 3.99 0.5 6 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 2.66 0 3 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 0 1 2 0
playerVirtual15 3 2.66 0 2 0
playerVirtual16 3 1.33 0 1 0
playerVirtual17 3 1.33 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.636364 10 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 4.65 0.7 6 0
playerVirtual6 2 7.97 0.875 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 9 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.8 2 0
playerVirtual10 2 5.32 0.5 7 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 2.66 0 4 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 0 0.5 2 0
playerVirtual15 3 2.66 1 2 0
playerVirtual16 3 1.33 0 1 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 1.99 0 1 0
playerVirtual1959 3 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.636364 10 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 6.64 0.7 7 0
playerVirtual6 2 7.97 0.875 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 7.31 1 9 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.8 2 0
playerVirtual10 2 5.32 0.6 7 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 2.66 0.5 4 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 0 0.5 2 0
playerVirtual15 3 2.66 1 2 0
playerVirtual16 3 1.33 0 2 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 1.99 0 1 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 3 1.99 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.923077 2 1
playerVirtual4 2 5.32 0.666667 10 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 6.64 0.7 7 0
playerVirtual6 2 7.97 0.888889 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 8.64 1 10 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.8 2 0
playerVirtual10 2 5.32 0.6 7 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 2.66 0 5 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 1.99 0.5 3 0
playerVirtual15 3 3.99 1 3 0
playerVirtual16 3 1.33 1 2 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 1.99 0 2 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 3 1.99 0 2 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.928571 2 1
playerVirtual4 2 5.32 0.666667 10 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 6.64 0.7 7 0
playerVirtual6 2 7.97 0.888889 8 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 8.64 1 10 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.833333 2 0
playerVirtual10 2 5.32 0.6 7 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 3 2.66 0 5 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 3.32 0.5 4 0
playerVirtual15 3 3.99 1 3 0
playerVirtual16 3 3.32 1 3 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 1.99 0 2 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 3 3.32 0 2 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.928571 2 1
playerVirtual4 2 6.65 0.666667 11 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 6.64 0.727273 7 0
playerVirtual6 1 9.96 0.9 9 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 8.64 1 10 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.857143 2 0
playerVirtual10 2 5.32 0.6 7 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 2 4.65 0 6 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 3.32 0.5 4 0
playerVirtual15 2 5.98 1 4 0
playerVirtual16 3 3.32 1 3 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 1.99 0 2 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 3 3.32 0 2 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.928571 2 1
playerVirtual4 2 6.65 0.666667 11 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 6.64 0.727273 7 0
playerVirtual6 1 9.96 0.9 9 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 2 8.64 1 10 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.857143 2 0
playerVirtual10 2 6.65 0.6 8 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 2 4.65 0 6 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 3.32 0.5 4 0
playerVirtual15 2 5.98 1 4 0
playerVirtual16 3 3.32 1 3 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 3.98 0 3 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 3 3.32 0 2 0
playerVirtual1940 3 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.6 7 0
playerVirtual3 3 2.32 0.928571 2 1
playerVirtual4 2 6.65 0.666667 11 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 8.63 0.727273 8 0
playerVirtual6 1 9.96 0.9 9 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.857143 2 0
playerVirtual10 2 6.65 0.666667 8 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 2 4.65 0.333333 6 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 3 3.32 0.666667 4 0
playerVirtual15 2 5.98 1 4 0
playerVirtual16 3 3.32 1 3 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 3 3.98 0 3 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0 3 0
playerVirtual1940 4 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 2.32 0.928571 2 1
playerVirtual4 2 6.65 0.692308 11 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 8.63 0.727273 8 0
playerVirtual6 1 9.96 0.909091 9 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 1.33 0 1 0
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.857143 2 0
playerVirtual10 2 6.65 0.666667 8 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 1 3 0
playerVirtual13 2 6.64 0.333333 7 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 5.31 0.666667 5 0
playerVirtual15 2 5.98 1 4 0
playerVirtual16 2 5.31 1 4 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 5.97 0 4 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0 3 0
playerVirtual1940 4 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 1.32 0.866667 2 2
playerVirtual4 2 6.65 0.692308 11 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 8.63 0.727273 8 0
playerVirtual6 1 9.96 0.909091 9 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 0.33 0 1 1
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.857143 2 0
playerVirtual10 2 6.65 0.666667 8 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0.75 3 0
playerVirtual13 2 6.64 0.333333 7 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 5.31 0.666667 5 0
playerVirtual15 2 5.98 1 4 0
playerVirtual16 2 5.31 0.666667 4 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 5.97 0 4 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0 3 0
playerVirtual1940 4 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 1.32 0.866667 2 2
playerVirtual4 2 8.64 0.692308 12 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 8.63 0.727273 8 0
playerVirtual6 1 9.96 0.909091 9 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 0.33 0 1 1
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.857143 2 0
playerVirtual10 2 6.65 0.666667 8 0
playerVirtual11 3 1.33 1 3 0
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0.75 3 0
playerVirtual13 2 6.64 0.333333 7 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 5.31 0.75 5 0
playerVirtual15 2 7.97 1 5 0
playerVirtual16 2 5.31 0.666667 4 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 5.97 0.5 4 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0 3 0
playerVirtual1940 4 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 1.32 0.866667 2 2
playerVirtual4 2 8.64 0.692308 12 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 8.63 0.727273 8 0
playerVirtual6 1 9.96 0.909091 10 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 0.33 0 1 1
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.75 2 0
playerVirtual10 2 6.65 0.666667 8 0
playerVirtual11 3 0.33 1 3 1
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0.75 3 0
playerVirtual13 2 6.64 0.333333 7 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 5.31 0.75 5 0
playerVirtual15 2 7.97 1 5 0
playerVirtual16 2 5.31 0.666667 4 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 5.97 0.5 4 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0 3 0
playerVirtual1940 4 -2 0 0 1
playerVirtual1728 3 0 0 0 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 1.32 0.866667 2 2
playerVirtual4 2 8.64 0.692308 12 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 2 8.63 0.727273 8 0
playerVirtual6 1 9.96 0.909091 10 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 0.33 0 1 1
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.75 2 0
playerVirtual10 2 8.64 0.714286 9 0
playerVirtual11 3 0.33 0.833333 3 1
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0.75 3 0
playerVirtual13 2 6.64 0.333333 7 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 5.31 0.75 5 0
playerVirtual15 2 7.97 1 5 0
playerVirtual16 2 5.31 0.666667 4 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 5.97 0.5 4 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0.5 4 0
playerVirtual1940 4 -2 0 0 1
playerVirtual1728 3 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 1.32 0.866667 2 2
playerVirtual4 2 8.64 0.692308 12 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 1 10.62 0.727273 9 0
playerVirtual6 1 9.96 0.909091 10 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 0.33 0 1 1
playerVirtual8 1 10.63 1 11 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.75 2 0
playerVirtual10 2 8.64 0.714286 9 0
playerVirtual11 3 0.33 0.833333 3 1
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0.75 3 0
playerVirtual13 2 6.64 0.5 7 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 5.31 0.75 5 0
playerVirtual15 2 7.97 1 5 0
playerVirtual16 2 5.31 0.666667 4 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 5.97 0.5 4 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0.5 4 0
playerVirtual1940 4 -2 0 0 1
playerVirtual1728 3 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 11.28 0.625 8 0
playerVirtual3 3 1.32 0.866667 2 2
playerVirtual4 2 8.64 0.714286 12 0
playerVirtual0 4 -10 1 0 5
playerVirtual5 1 10.62 0.75 9 0
playerVirtual6 1 9.96 0.916667 10 0
playerVirtual1877 4 -6 0 0 3
playerVirtual7 3 0.33 0 1 1
playerVirtual8 1 12.62 1 12 0
playerVirtual1200 4 -4 0 0 2
playerVirtual9 3 1.33 0.75 2 0
playerVirtual10 2 8.64 0.714286 9 0
playerVirtual11 3 0.33 0.833333 3 1
playerVirtual1852 4 -4 0 0 2
playerVirtual12 3 1.33 0.75 3 0
playerVirtual13 2 8.63 0.5 8 0
playerVirtual1769 4 -4 0 0 2
playerVirtual14 2 7.3 0.75 6 0
playerVirtual15 2 7.97 1 5 0
playerVirtual16 2 5.31 0.75 5 0
playerVirtual17 3 1.33 0 1 0
playerVirtual18 2 7.96 0.5 5 0
playerVirtual1959 4 -2 0 0 1
playerVirtual19 2 4.65 0.5 4 0
playerVirtual1940 4 -2 0 0 1
playerVirtual1728 4 -2 0 0 1
-------
